id,name,place_id,address,lat,lng,island,region,phone,website_url,rating,review_count,opening_hours,google_maps_url,photo_url,description,price_min_nzd,price_max_nzd,tags,booking_url
124,Orlando Country,ChIJXfxnnmlNQG0Rp6fNndMTqz4,"748 Rangitikei Line, Newbury, Palmerston North 4475, New Zealand",-40.323766,175.5875781,North Island,Manawatu-Wanganui,,https://www.orlandocountry.co/,4.5,674,"['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=4515724850975582119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJXfxnnmlNQG0Rp6fNndMTqz4/photos/AcnlKN1p_x2C8hbeA9DaWOqe14n50NrODPn-5QHcWfPTDdmXbBx_V0QHTgxInusghXdl-N09HY4w3XDOPijneu6aws942t8vmMrAOjNT_Wc9FUe1sB79_fAljLI7YMxlCHqYyXOKJTqWTeGHIYQkO2Nh_UWMARenQ8l2XPgC-e76-WSRLSJGzgWWnp7JauZzbNiaxhzFycqomXqXycYTmsqlUOyK51h6_nAat-4vPvw7VZsr8QHBoMGxZ0HURVp_GHz-rIog1Bzh8GKXglMyilk01eQMsjCxUyWs00DlDl6IDTJicg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Manawatu-Wanganui, North Island, offering a peaceful playing environment. Rated 4.5/5 (674 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
125,Otago Golf Club,ChIJoX5YgYKrLqgRM4pz6eGA4tE,"125 Balmacewen Road, Maori Hill, Dunedin 9010, New Zealand",-45.8519009,170.4912339,South Island,Otago,+64 3 467 2096,http://www.otagogolfclub.co.nz/,4.6,114,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=15123792206436207155&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJoX5YgYKrLqgRM4pz6eGA4tE/photos/AcnlKN0E7BzIl5ZobfZ7z9VDq80nDPB5x_S89fQpf5op4y9kwIVAmcg-thr2a2wh209UOmAP6hhFoTWWqVHk29avZ8ErH1SLZT1eIyn2eGiO55eFH27dEjchgc_BMnD9ALTiHzf-2cx__lxCZ0jOsoPX9Z1w2nqqGiL-BNh0VN6CfZnHnqQXPNg8RTdOkXwRrIFkhwWLwEFtzbWHCO7QZKNja1K9ZYtD9wgdngLAg86ZN401wUeGmS4msiUedGos2w66oKu33o7oLTzD9FsHO-HvRFSNDYL40aC12Hh2cXSPrDsLAgShr4MIhZDJ0OL_ydDvHrhOeU2eVSV21S58qMOA-eciwto8RCKsbzhyqfsh5KAnsH1wsgvqIhwNnqHqCywIwA7-IoakL8BOn0E-CUvR-NpSWnSK_QlsmmKXwCbhUQMCN0GOJVj5ArKKB5juySTT/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Otago, South Island, set against a scenic mountain backdrop. Rated 4.6/5 (114 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
126,Otautau Golf Club,ChIJFxAn7_EA06kRJkJ7q7W4ghs,"55 Slaughterhouse Road, Otautau 9682, New Zealand",-46.1434058,167.98172639999999,South Island,Southland,,,4.5,4,,https://maps.google.com/?cid=1982349876402012710&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJFxAn7_EA06kRJkJ7q7W4ghs/photos/AcnlKN3bDOwtqLzAXc3Z_z1a-HgqcUh1FLRyhBgt3TzUSeSqh0j95QQSaJZTz_djHoLKHT7XLbX7cUJsqDn_zKZl9dCKaQ_IkAv3UAyr-PMvl18QC5WPOQeZiO4cJ2GAmFOV4Hk3Hlb-A9dqE4olER8V860Zlbz79ErEzYEY90qWfMrxFDa0oMqAbGYOaxuy8kTBOhX_kQwEATOiXYj1L38UtBtGjnspQnGbVkoSMNi1PthtneBG-LjeiEZdTT3brh-l0IDfEZWyS2z1q1Y0SuHtPP4CjLSNKBcnq0Lwzf1KE3SEr6yk-Tteq4DkUsrM17o-nMdncoHwzolwoUFQ-n3K-58IFrlJqRz8lQtZKc--hSbwKTPRtS1fOan_Gj-FV4g7iTIgIyo3SBpxB9gnrQ4GNaEz0_VhH78q206mLW1TusC86w/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Southland, South Island, offering a peaceful playing environment. Rated 4.5/5 (4 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
127,Otumoetai Golf Club,ChIJ9VyS7IzbbW0Rxn6G8zg3tTo,"25 Bureta Road, Otūmoetai, Bureta 3110, New Zealand",-37.667583,176.1525534,North Island,Bay of Plenty,+64 7 576 9739,http://www.otumoetaigolf.co.nz/,4.2,103,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=4230348142727823046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ9VyS7IzbbW0Rxn6G8zg3tTo/photos/AcnlKN2ttOcjYpFjFlxqE_LNvaX1XjnKg_2VfnTV-nodR1M1o_GIhIxYPwV5OimL6Et4wDJLY6hihGVaqkUn368BEcW7dQ_u6uoyqOeE7G0d6fnst4N7nke5zjuFgs_wOa4AZ7K1WVidF4p5ZZwC-BG4m96SwLvNwI-FisOel0kSzmEiQYyzH7dLywm3X_GD2J38IG2Mlp3BsozsulOSjkTqva-MEqzwPsbuL8Kw6MMoOKd8G-NEyHN3MR8E2Q-wdoPzBfQVRhg7xJFB65cIwMmsvdImIFu7ZTsmH8YSLW127z2yNw44r0ueEz4a8fBte3SDeMepAtQae3Xb0_lq7Iz5B_yQTq65BkwEn2Uilo6EksGNKSn_bXJVdmS1iehLf9zThRluwBRhBqfRtpy9vEZhYFCs0hmuyXaDwzVUPT1SBPUfVrkv/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Bay of Plenty, North Island, offering a peaceful playing environment. Rated 4.2/5 (103 reviews) on Google.",35,80,"['coast', 'local', 'value']",
128,Pakuranga Golf Club,ChIJ2bCxvG9LDW0R9BSO0yyjmGI,"199 Botany Road, Golflands, Auckland 2013, New Zealand",-36.9193941,174.9120399,North Island,Auckland,+64 9 534 3818,http://www.pakurangagolf.co.nz/,4.5,296,"['Monday: 7:30\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20097:00\u202fPM']",https://maps.google.com/?cid=7104607825100150004&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ2bCxvG9LDW0R9BSO0yyjmGI/photos/AcnlKN0ZyckrhM1XnMjYGmhkXEWoc9PboXDOIxvMWrHYFdlkOXrk_5LwKiqNK-2VhXQIpsB5rBvXjQ-qjBG0EPh_RXqXtoMo0PSIUy0wo_001T9mgP-K48DtGMKbJm-mg8k_eq7WiPhcyT_wo1sb0i7gANbXUdVmEExoYraY0OQKBySJi7WtRWhrO2Ft1AVKcZMNL_eOWzPl8hBTo_Ua7wkYv0DX4WCwR9q-kfAG73bMiOgYCzx8syf2dStDrg1U78PxMZQ252h7Ugq2jyBl6qQLwyBvmoEBp5f2InEXhAX8egg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Auckland, North Island, offering a peaceful playing environment. Rated 4.5/5 (296 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
129,Palmerston North Golf Club,ChIJWwyLZgCzQW0RWjuSnYDX5kg,"Brightwater Terrace, Terrace End, Palmerston North 4410, New Zealand",-40.352544099999996,175.6440539,North Island,Manawatu-Wanganui,+64 6 351 0700,http://www.pngolf.co.nz/,4.5,148,,https://maps.google.com/?cid=5253122962773654362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJWwyLZgCzQW0RWjuSnYDX5kg/photos/AcnlKN2kr5xSsYQTHGoRtg4x8bYuaa1X79-CWQlZkLT920AclfUZ3NR20kKKG5OzWMY0bVImTYvVv8TxSjNPhz1VDkKWiSMG23WP8jGf4NLiQlT25fkUZfEgmRLgarvixRmCY4Ajj_pXCm-n9CXP_QEuGV64Ewbxx6EAVTU7R_1yjQYqwStjKE4xofEY1DcgCHPCYD6jistB89O2DTbtBmaJ5ODeN70eqlTQebB1thkmq6kOdkxLiBJdvCIu56PtMjKSZgQUp_SrOCFWHQ47mMZMCOfu7SDE-FM2bca45sHatdUAa3fPL7ZWXkwCshOs1oJ5_h7yPr3alD_NaQZKtVnn4-pddyiTnZAnZb8nFWE-dR67_9Zcc4UlStdAjZuTY73f-NoCo2xOxAJXTo5YOym8gwW2vX28fUVLWsQI0J2svlov4ut-/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Manawatu-Wanganui, North Island, offering a peaceful playing environment. Rated 4.5/5 (148 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
130,Paparoa Golf Club,ChIJZQL5vMaLDG0RTy0uAij3FOE,"91 Golf Course Road, Maungaturoto 0589, New Zealand",-36.0594149,174.3267876,North Island,Northland,+64 22 678 1474,,4.6,15,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=16218859909275331919&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJZQL5vMaLDG0RTy0uAij3FOE/photos/AcnlKN2QTBiao0nji1r4D8uYsPZej7u9bPCpCNx7PwhznSce9gEtB9npwnQXOvzz6CnStQ_pgZdljyW6xYKro7TEwXXxKMmwqxai4FV4AaVGLj2DzuZrxu2Ht5-pA7gO4-jyBWeUCzl5d28onjI2d86lB8mdw0uWL_77Jmhi0yM8MKna2uWSVFmLOtUjJUU9yx0kIfCSnDfRO4QzBxukHGo2Nv-sd2vVjKh1kgcLZduRKRpxzIkja7R7mwONGltJGb7ZLIrZiwFog7aNXuJJW4dPjF_bZkOwu_LXY6qfFqeqPlnVeqBYKqbcoqn_AzUP0vW9sfR6jZYjoOaTTppdyv6JBB2wLEBIgm7wnkdxkUEn2S6ofyZFyERdtlb0x8GrU8PCr46W_XXPLs0A0Vh-rksW4Ra_TsxbfpZLiaPO6XaENBMzUJBC/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Northland, North Island, offering a peaceful playing environment. Rated 4.6/5 (15 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
131,Paraparaumu Beach Golf Club,ChIJAc4VOAChQG0R_p1sa5_T6Z0,"376 Kapiti Road, Paraparaumu Beach 5252, New Zealand",-40.8923553,174.98368299999998,North Island,Wellington,+64 4 902 8200,http://www.paraparaumubeachgolfclub.co.nz/,4.7,304,"['Monday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 6:45\u202fAM\u2009–\u20095:30\u202fPM']",https://maps.google.com/?cid=11378858615183810046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJAc4VOAChQG0R_p1sa5_T6Z0/photos/AcnlKN2PrRxccqSatjj9ZPt2Z9Herz0dH3eHvMqoZwBRWdfwzq2t5XOsj0amihD_j9MfX6PzWFrQA2CqHC0dT4GwyHEPQMHRjTX4Z2AlYPyI3bdyDZo2v-AWUe7gTHO5eM4LKv7kcyiMupi_ECSmcKSEF4gaX4RL_hyqBqlyPuhXoAPZ-qP0bCpn_IRppJU9lefaTUaIakb_GkfOMUDTNFuT4EM-YPJgTfKzU-lip6VHPFHTkOgRMSsmIyBHKHBgv7bsCC67-S4R2uSQr_E5S2sEZm-KbZc7TY2VjdiJ2nP9yMc-pg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Wellington, North Island, featuring stunning coastal views. Rated 4.7/5 (304 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
132,Patutahi Golf Club,ChIJt5wfkIt1Zm0RwO2bJGLvAA8,"175 Wharekopae Road, Pātūtahi, Gisborne 4072, New Zealand",-38.6389888,177.91080159999999,North Island,Gisborne,+64 6 862 7789,,4.6,50,,https://maps.google.com/?cid=1081127115368951232&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJt5wfkIt1Zm0RwO2bJGLvAA8/photos/AcnlKN2mp7bSRDUbjRo_8CX-SSZj5rdj8lqWUy2K0dayVHjQKa4DbAg2ML9CFvuWLXrPp_eHuOQh5aD4WGfFydms2hFQq36MSFGA7_BgJQfFPLB8sPcOJgMIY7Y8BDL83Rt2XPrxgzPXLFURV_ceXIv7YEoT3m-5QC384DtV9HIS2BlDj9vyQX2unwz9P2Yt1QaZzwVfD1_gQlHqXq3ZRFyGMaunvxhWYMx2PJ5bD_9xXk4sobkxgUd9NtLuxnMuMZIG7rgHDg4X9H9y1pO-ddf338Xde6D_QJtRWMwgI7xpnvzgmhEabR7nImqHm9Xx-GVjUnMAm8DibzwXLUlOxJ6Y3raRPwGCykiIYRWswm1qINhLiX6ht31dULjjyWM-zzYS8Rn2A--QbWJPLkD3QEkiy2A5xF1FlZY4_H3NWHmlA4e07Q/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Gisborne, North Island, offering a peaceful playing environment. Rated 4.6/5 (50 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
133,Pegasus Golf & Sports Club,ChIJhYhbrdqWMW0Rcu6qbhCijfw,"8 Mapleham Drive, Pegasus 7648, New Zealand",-43.3131105,172.6830181,South Island,Canterbury,+64 3 920 3300,http://www.pegasus-golfclub.co.nz/,4.3,93,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=18198379860733914738&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJhYhbrdqWMW0Rcu6qbhCijfw/photos/AcnlKN2b0XyPzqQP48CzYwYEF0WvYlR6_OVOUkN8eG9ZGdgw1nR9rG2dZIPL6qcoYFsCV500oI1u27SMqkzoaMaQ2ULp6mOKUkBhQGsbzCYzyNqJxDA6gPnJsI7PoilNw-hy106lXVEUpslbqoR5vgnJGtwav_56p9gemGSJg_IAp5F0gcdkCUST7HZkNQEaslQ09M7PUWkGjx_3wkmUy_u_PYAAiBoKfSgND9tdsQu_bOAAmpIf0gJVtdNxp3OeB_an7xAfnGS8-0PIsdRq_W1RNJprS9mZPtbdO18EhVjLmSlW0cc6gpXSTMshPHncUBBFlf0apKJZFLanJtT6eh3qvYx-82CM_B7htQHQ6jPZ1QRAB0UdQC31elXV-K_FjcZtdJWtrkOPYdx0SmkbGMmifPW1E2JXevZgDE9RcXOBSvKbCrxG/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Canterbury, South Island, offering a peaceful playing environment. Rated 4.3/5 (93 reviews) on Google.",35,80,"['coast', 'local', 'value']",
134,Pirongia Golf Club,ChIJ1TPvkxHcbG0ReQ5lTLdS7Os,"31 Kakaramea Road, Pirongia 3876, New Zealand",-37.9792493,175.19645319999998,North Island,Waikato,+64 7 871 9640,http://pirongiagolfclub.co.nz/,4.5,109,"['Monday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20098:30\u202fPM']",https://maps.google.com/?cid=17000053640630963833&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ1TPvkxHcbG0ReQ5lTLdS7Os/photos/AcnlKN1tWP4Jk8u2o2BwuQ0U36YxS6Om_NSqEB5jnvEuwQHwiZQd6o3qTzFSE8sKGgZzdLoAc3QgwfvCjz9IOeq7tFa4LxkbgK7gwMwkI2Lw8ad6nGjr8t-kHO1DBpSOQgvqQZXCmMoB5efvxasUIkaz3HnXYUbnZld508cpjbLCSQEujMPJkFhmEuSsAH9gkExjeP1lwikcMREB6LXmDwQl_0TkfjqHCT4Nyh21ib8CMdsTfYJpR4jRhR-rJJvrjdY6jzdTnM_5AV_81qfz5X_-OMkfhcaoVdkFnEVYyEfozJC3b8pxQdDdD08AgMsyWQnD7xc6ilJKddl80hldcndSk2dnhyhyHn-H33HLZEaztgfk4R5ItdanRTZqki7RIb8mJEDJRywVIZI72i9hhqt-CqKi9AGOBRxcUYMuEyzl5lyBHA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Waikato, North Island, offering a peaceful playing environment. Rated 4.5/5 (109 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
135,Pleasant Point Golf Club,ChIJzfOm-DeTLG0R59Twj1pSaEA,"Butlers Road, Pleasant Point 7974, New Zealand",-44.26311460000001,171.15328209999998,South Island,West Coast,+64 20 424 1949,https://www.pleasantpointgolf.co.nz/,4.6,58,"['Monday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:30\u202fPM']",https://maps.google.com/?cid=4641049964920755431&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJzfOm-DeTLG0R59Twj1pSaEA/photos/AcnlKN1i0zhVTtFCg4q3lC9WvPynE7B5zGYzWhSt_mRyDHi84n9B0WjlK6m03IF0JlJu4WPrkLbXKq5ghSpQiUGGdysaYaOAdjEE2sKowIkXw8UnzWjnsIt296SH9zJ3GqPtr5Hq3lFpj5lnlwyB_FdZcFKbs1rtkNZHQXNfoKSwoC3tg37o_AgSFay29jCZIgZif2BnR-ZmDd0QZse-TQDN0X0gsKXK4YHcID5krPM5M9PPK3wOKs5XQKlsrPGVQDsxxLliFUdHnqyPvIKqrMmCt9AJPa0GcA4zVQRGv_ACZ6INmg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in West Coast, South Island, offering a peaceful playing environment. Rated 4.6/5 (58 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
136,Porangahau Country Club,ChIJDYCRkipCQm0R_7BvxtPeRSs,"627 Beach Road, Pōrangahau 4293, New Zealand",-40.298373,176.6619524,North Island,Hawke's Bay,+64 6 855 5029,https://www.sporty.co.nz/ptc,4.8,34,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: Closed', 'Sunday: 4:00\u2009–\u20098:30\u202fPM']",https://maps.google.com/?cid=3118143318172610815&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJDYCRkipCQm0R_7BvxtPeRSs/photos/AcnlKN01g4u5rfW_n32B474E5rzjjTbnB1m8-jZrEQcmQlSKPF035lvNvQio6Lo7NWFqebNYDi9-DyXp955ryzrTCnoFlBDnC1uvWF81a8JDH3ppa0e0LkXAEDfNyCIW2rtu3tze3Y3x7erv62IKn3dVLsEJ_GrfNJKfQZhOd2zRdnXMnB1Y5fjbtig6-saYfVsCbY3vkId8NizQJKc--8skc0YmgphaeyPmdUVuKfXbiBdzEBMfdhUQAeabaOSWwZ98QMcW3Grn4P9VMT4RGcJVTI9ow3SrIH479fB-QpBGlD7k_Hy6-VO6Zzmt60zgN0XLc0G-W-J4P9h8JMPsVbz1TLvv7HplLG4-F91CxzRuFLtckYydXdYPFBHZtqNL9duDh6JdAQC8GycjMRtFxbeV6HU_h4ZPJFWJbntF9kSRrH3Dsg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Country club in Hawke's Bay, North Island, featuring stunning coastal views. Rated 4.8/5 (34 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
137,Porangahau Golf Club,ChIJIbnPBypCQm0R5sVFPKY6oPE,"Pōrangahau 4293, New Zealand",-40.2986564,176.6622314,North Island,Hawke's Bay,,http://www.porangahaucountryclub.co.nz/,4.5,15,,https://maps.google.com/?cid=17410980645064525286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJIbnPBypCQm0R5sVFPKY6oPE/photos/AcnlKN3MbiIYJfHakQiD-l6s6Mbl1l1wX9s5qkUVdaU8ylviq69sn4xdtKrFlbXKHFhOispFvsQVih1WBWaAjP5IBX6mGa4VKaxVQ8JwDoBx_szeHDaMAvJ9nGP8Mq5qehIv0ZjF6tN9uriOi4vAo3Mc3we6D8LyENbbFcyJGsjTsGUAsjSOlcGIF9H4iIiZs8SJ_5VwM1YOQdBpP4M8PlFSO3Rba3IVwqG8CvgRUaGpPIm3sJJgPA8GtCoSIwGhzmbaZhlP8rHQozSecQDf-PYi2ps-Pw9aZNWdetNx4jWjDigvM2UfeDdf-IyLBEpz9BphsUC2vs4K4TUWt9AVtY_Ycoh3JGrpdUCRRVh46bKzmddRYy6WUo0uLE0otGQrqPdlbc6hIW9zHWieXv1OANk1BR2W4cozDZVvUYdHs0U_SiA6B5RP/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Hawke's Bay, North Island, offering a peaceful playing environment. Rated 4.5/5 (15 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
138,Port Chalmers Golf Club,ChIJ0aEVeaRSKagRE-8CsMRGO08,"121 Reservoir Road, Sawyers Bay, Dunedin 9023, New Zealand",-45.80857700000001,170.60194099999998,South Island,Otago,+64 3 472 8404,http://www.portchalmersgolf.co.nz/,4.8,49,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 4:00\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']",https://maps.google.com/?cid=5709234763202752275&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ0aEVeaRSKagRE-8CsMRGO08/photos/AcnlKN1aUiG4bxXAyXEhLVGyKgGgDfHIr-kKSOqa1lvpg3gvhZloFYEI_vwgM62_8GXd18U_C3ZnB2XfbTtr5ettHPv_oR6Nor8GTzcnJwsRQct8l4_KaL-Mmr33Woekb8LpgNzGBz01UnsdOU0Kd4GdSI1lVGOLHv-XJKzHjlYJPMqXPYSCEAfMwEvC1IBUel4zk8UWJdt77Ps9uDHPH7C2_L5ebb1dEwmu8Ios4jcgnT-Fj6hyOkDHnG4C9h8UfeLabUiMk_-ANubcAd5bJZF_so53_Ynk31kNn4NkOSefIu1JLEozYPVy_LYSd_6CVPB0mo4DKRGnDO7R8ST4ODt--D1Lolw176z-5P_wDyKtEOk4zCbJrbNFrZrX1YO-C8ZyWVaNwoQK4Xx_z4PlFAMDTK21F_0j7gvhhVeRdVeTT2RWMeM/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Otago, South Island, featuring stunning coastal views. Rated 4.8/5 (49 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
